expense_id,date,sub_category,amount,vendor,description,payment_method,receipt,approved_by
678,5/12/2020,office_administration,5853.26,Yombu,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,cash,false,Marti Forge
679,10/30/2020,liturgy_music,409.43,Eimbee,,cash,false,Sim Stockall
680,2/25/2020,building_management,5017.29,Tagtune,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis,credit card,true,Lorenza Rappoport
681,8/16/2020,building_management,6731.26,Photobug,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut,cash,true,Read Burdess
682,2/10/2020,retreats,5667.76,Demimbu,mauris eget massa tempor convallis nulla neque,check,false,Arman Mannie
683,12/7/2020,student_leadership,9431.83,Reallinks,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar,cash,false,Sisile Balasini
684,7/10/2020,faith_education,9082.61,Chatterpoint,,check,true,Davina Kissock
685,10/16/2020,utilities,8177.68,Tagtune,risus dapibus augue vel accumsan tellus nisi eu orci mauris,cash,true,Dinah Mazin
686,11/8/2020,social_justice,971.37,Yakitri,nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat,check,true,Hollyanne Depport
687,4/20/2020,faith_education,5892.12,Divavu,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed,credit card,true,Vaclav Ormonde
688,2/3/2020,crm_expenses,998.22,Zoomdog,diam vitae quam suspendisse potenti nullam,check,false,Cathleen Treslove
689,5/30/2020,utilities,3121.63,Devpoint,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem,check,true,Diane Smee
690,3/25/2020,comm_life,4.39,Quinu,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat,credit card,false,Pippy Hapke
691,9/22/2020,faith_education,3304.66,Shuffletag,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus,cash,false,Lana Beedham
692,5/19/2020,other,3582.71,Edgeify,,cash,true,Corrie Sincock
693,11/10/2020,utilities,5257.54,Browsetype,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,cash,false,Olenolin Seldner
694,7/6/2020,social_justice,2584.85,Oozz,,cash,false,Antons Lightning
695,7/4/2020,utilities,9080.3,Topiczoom,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie,check,true,Berty Choake
696,5/22/2020,retreats,572.16,Tanoodle,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque,check,false,Emmett Janjic
697,6/5/2020,comm_life,5853.85,Feedbug,nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer,credit card,false,Bartolomeo Ankrett
698,6/12/2020,automobiles,7413.78,Thoughtstorm,,credit card,true,Marji Lawes
699,4/1/2020,social_justice,4030.25,Eazzy,,cash,false,Anna Burburough
700,1/7/2020,office_administration,3992.37,Twiyo,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,credit card,false,Lindy Willimott
701,10/26/2020,student_leadership,5144.3,Photobug,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,check,true,Benedikt Lucia
702,5/6/2020,crm_expenses,1219.14,Innojam,cras in purus eu magna vulputate,cash,false,Hilarius Woodroffe
703,10/31/2020,social_justice,278.49,Kwideo,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur,check,true,Miguelita Croxall
704,5/2/2020,comm_life,2866.21,Twitterbridge,viverra eget congue eget semper,credit card,true,Hank Roizin
705,5/10/2020,office_administration,5470.05,Izio,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce,credit card,true,Sinclair Midgley
706,10/17/2020,other,7121.52,Centizu,,cash,false,Lawry Sainteau
707,1/27/2020,crm_expenses,1541.01,Zoonoodle,,credit card,true,Demetria Kimmons
708,9/21/2020,liturgy_music,3386.67,Vitz,a odio in hac habitasse platea,check,false,Pamela Lowerson
709,11/26/2020,utilities,3931.61,Skyba,id pretium iaculis diam erat fermentum,check,false,Conny Fontin
710,10/3/2020,liturgy_music,4373.03,Brainlounge,dapibus dolor vel est donec odio,cash,false,Orson Bronger
711,6/23/2020,outreach,8257.33,Innojam,donec vitae nisi nam ultrices libero non mattis pulvinar,credit card,false,Amie Kerswell
712,9/19/2020,other,8011.24,Myworks,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis,check,false,Sydney Worgen
713,6/18/2020,utilities,1410.35,Zoombeat,amet consectetuer adipiscing elit proin,credit card,false,Angela Lafferty
714,9/20/2020,liturgy_music,958.56,Yakidoo,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,credit card,true,Cesar Tozer
715,5/2/2020,student_leadership,7411.8,Edgetag,vestibulum sed magna at nunc commodo placerat praesent blandit,check,true,Margot Crackel
716,12/27/2020,office_administration,2917.87,Cogidoo,donec vitae nisi nam ultrices libero,cash,true,Irena Hallt
717,12/8/2020,comm_life,4634.94,Flipopia,eu mi nulla ac enim in tempor turpis nec euismod,cash,false,Keven Rendell
718,2/22/2020,student_leadership,4654.58,Ainyx,cubilia curae donec pharetra magna,credit card,true,Leigh Posten
719,7/22/2020,liturgy_music,7180.9,Skivee,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum,cash,false,Nicki Snoad
720,3/30/2020,faith_education,4993.96,Flashdog,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue,credit card,false,Mayer Devon
721,3/13/2020,comm_life,7318.22,Yodo,blandit mi in porttitor pede justo eu massa donec dapibus duis,credit card,false,Bell Dabling
722,4/15/2020,comm_life,333.49,Devpoint,,cash,true,Letty Ficken
723,12/30/2020,utilities,7972.17,Realfire,,cash,true,Brigg Charity
724,4/2/2020,other,5017.78,Ozu,luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,credit card,false,Edik Axtonne
725,1/16/2020,utilities,8946.87,Twinder,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi,cash,true,Cristy Pollard
726,9/4/2020,building_management,9229.72,Photobean,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,cash,false,Freeman Plak
727,9/25/2020,retreats,3525.55,Wikibox,ultrices libero non mattis pulvinar nulla,cash,false,Georgine Radolf
728,6/17/2020,outreach,1659.48,Browsezoom,nonummy integer non velit donec diam neque vestibulum eget,cash,true,Roxine Pimlock
729,3/4/2020,student_leadership,3451.62,Brightdog,blandit ultrices enim lorem ipsum dolor sit amet,check,true,Lana Durrad
730,2/26/2020,student_leadership,9943.75,Skiba,lectus pellentesque at nulla suspendisse potenti,cash,false,Erie Lorenzetti
731,6/30/2020,office_administration,2168.43,Jatri,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio,check,true,Alexandrina Boxall
732,10/10/2020,crm_expenses,9588.17,Aimbo,lectus pellentesque at nulla suspendisse potenti cras in,check,false,Adelle Mandy
733,8/13/2020,building_management,3093.89,Voomm,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,cash,false,Al Moorwood
734,6/7/2020,crm_expenses,7870.94,Skynoodle,convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet,credit card,true,Moore Orrobin
735,2/5/2020,student_leadership,2176.36,Ntag,pede posuere nonummy integer non velit donec diam,credit card,true,Wendell Schultheiss
736,12/20/2020,automobiles,8574.39,Jaloo,curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere,check,true,Candida Leon
737,5/4/2020,comm_life,7088.68,Eire,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,cash,false,Jeffry Guiett
738,3/5/2020,other,6496.75,Zoomdog,elementum eu interdum eu tincidunt in leo maecenas pulvinar,check,false,Kali Mapledorum
739,12/16/2020,student_leadership,1683.18,Bluejam,,credit card,true,Edvard Pitcock
740,6/23/2020,crm_expenses,6550.69,Zoozzy,,check,false,Lillian Tinto
741,10/25/2020,retreats,7425.53,Skippad,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas,check,true,Danya Moralee
742,11/26/2020,student_leadership,8013.33,Skinte,,cash,false,Dora Westnedge
743,11/15/2020,outreach,7151.49,Vidoo,morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis,credit card,false,Gunilla Sherville
744,12/6/2020,faith_education,4511.21,Bluezoom,,credit card,false,Jenifer Swarbrick
745,5/21/2020,faith_education,8403.16,Trilia,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio,cash,true,Anallise Whittlesey
746,10/23/2020,comm_life,1837.24,Dablist,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit,credit card,true,Rodolphe Kroch
747,5/5/2020,crm_expenses,5826.42,Devbug,pede venenatis non sodales sed tincidunt eu felis fusce posuere,check,false,Jock Durston
748,4/22/2020,office_administration,3148.02,Zoomdog,erat vestibulum sed magna at nunc commodo,credit card,false,Lorry Slyman
749,1/17/2020,student_leadership,7241.18,Photolist,lorem vitae mattis nibh ligula nec sem duis,credit card,false,Yancy Trewhella
750,12/19/2020,student_leadership,7461.89,Feedbug,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla,cash,false,Zerk Leynham
751,3/31/2020,liturgy_music,9148.12,Buzzster,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet,cash,false,Rhody Corter
752,8/28/2020,office_administration,9285.68,Einti,consequat in consequat ut nulla sed accumsan felis,cash,false,Angelita Callaway
753,10/29/2020,social_justice,6360.46,Plambee,sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi,credit card,false,Brynn Falconar
754,2/4/2020,other,9815.04,Kwideo,cras mi pede malesuada in imperdiet,credit card,true,Filippo Rainey
755,5/19/2020,comm_life,3792.85,Latz,ligula vehicula consequat morbi a,check,true,Kandy Perkins
756,4/3/2020,comm_life,2999.82,Myworks,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis,check,true,Luce Gadaud
757,5/28/2020,liturgy_music,8621.36,Twitterbridge,rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede,cash,false,Alane Denley
758,11/5/2020,faith_education,5511.45,Skibox,,cash,true,Guglielmo Hayhurst
759,4/20/2020,automobiles,2387.17,Abata,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est,cash,true,Eileen Titherington
760,11/7/2020,crm_expenses,1527.64,Mynte,vulputate ut ultrices vel augue vestibulum ante,cash,true,Royce Colmer
761,10/13/2020,other,9737.11,Riffwire,potenti in eleifend quam a odio in,credit card,false,Gus Preator
762,8/26/2020,liturgy_music,8888.0,Skajo,primis in faucibus orci luctus et ultrices posuere cubilia curae duis,check,true,Carrie Coughlin
763,2/4/2020,comm_life,5206.9,Viva,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris,cash,true,Cherida Yanne
764,5/13/2020,utilities,5606.39,Twimm,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,credit card,false,Drusy Gatecliffe
765,6/14/2020,building_management,4254.82,Riffpedia,semper est quam pharetra magna ac consequat metus sapien,cash,true,Dean McClosh
766,1/18/2020,retreats,1934.43,Agimba,dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec,check,true,Allie Gribbin
767,7/1/2020,crm_expenses,9797.9,Fivespan,,check,true,Casey Choat
768,12/29/2020,student_leadership,6975.94,Fliptune,vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,check,true,Cynthea Niave
769,9/6/2020,building_management,566.88,Flashpoint,libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed,check,false,Kalli Allner
770,11/22/2020,retreats,8206.76,Edgetag,,credit card,true,Ardith MacCole
771,12/1/2020,building_management,7215.73,Tazzy,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet,check,false,Mufi Summers
772,2/29/2020,building_management,3411.29,Mymm,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus,credit card,false,Bertina Emby
773,12/29/2020,retreats,2176.79,Zazio,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum,credit card,false,Konstantine Greatrakes
774,2/16/2020,automobiles,2414.04,Yadel,tincidunt lacus at velit vivamus vel nulla eget eros,check,true,Murdoch Daffey
775,3/30/2020,comm_life,3893.08,Lazzy,,credit card,false,Kissee Klimowski
776,4/2/2020,faith_education,2329.39,Skippad,in ante vestibulum ante ipsum primis in,credit card,true,Trix Neeves
777,11/2/2020,retreats,9128.74,Eayo,dictumst maecenas ut massa quis augue luctus tincidunt,cash,true,Shem Hunn
778,10/3/2020,building_management,7645.39,Roodel,nullam molestie nibh in lectus,check,true,Benedikt Houdmont
779,12/15/2020,utilities,8833.49,Kwilith,,check,false,Dieter Connors
780,6/7/2020,liturgy_music,1720.16,Ntag,id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus,credit card,false,Maxy Cork
781,4/13/2020,retreats,837.31,Chatterbridge,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,credit card,true,Gwenny Bastistini
782,8/6/2020,retreats,7326.07,Ailane,,check,false,Isis Brandham
783,11/28/2020,office_administration,443.74,Mynte,semper est quam pharetra magna ac consequat metus,cash,true,Cary Anyon
784,1/15/2020,automobiles,8679.43,Wordtune,,credit card,true,Dona Agge
785,1/5/2020,automobiles,2712.0,Photojam,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh,cash,true,Christy Antowski
786,9/12/2020,comm_life,8348.87,Avaveo,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac,check,true,Billie Cullon
787,10/10/2020,automobiles,7269.68,Aimbu,primis in faucibus orci luctus et,credit card,true,Tad Berni
788,6/1/2020,automobiles,2272.36,Jazzy,aliquam sit amet diam in magna bibendum imperdiet nullam orci,credit card,true,Sheff Mullen
789,1/4/2020,automobiles,6610.14,Devcast,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,cash,false,Brady Hayles
790,8/26/2020,utilities,5668.13,Jaxworks,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl,cash,true,Erminia Dossit
791,4/13/2020,student_leadership,1632.83,LiveZ,platea dictumst morbi vestibulum velit id pretium,cash,false,Dorisa Backwell
792,4/9/2020,automobiles,1417.9,Livetube,,check,true,Heindrick Frissell
793,10/7/2020,retreats,7092.35,Yombu,ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,check,false,Nathanael Schutte
794,10/4/2020,student_leadership,345.63,Browsezoom,arcu libero rutrum ac lobortis vel dapibus at diam,check,false,Tadeas Bottinelli
795,7/17/2020,utilities,9220.82,Devify,,credit card,false,Tucker Schuh
796,8/6/2020,office_administration,6618.72,Topicware,,check,true,Harriott Ragsdall
797,3/24/2020,faith_education,3873.39,Fanoodle,mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel,cash,true,Finlay Cerman
798,6/3/2020,student_leadership,6594.38,Mymm,,check,false,Ferdinand Gwioneth
799,6/26/2020,automobiles,9533.17,Talane,ipsum primis in faucibus orci luctus et ultrices,credit card,false,Nesta Tieman
800,2/22/2020,comm_life,1295.56,Kaymbo,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia,cash,false,Julian Dandison
801,8/13/2020,retreats,3408.3,Avamba,,check,false,Zachary Marley
802,12/19/2020,utilities,4757.64,Thoughtbeat,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,check,false,Gustie Dukelow
803,11/1/2020,faith_education,9204.02,Vinder,potenti cras in purus eu magna vulputate,credit card,false,Nicol Dufour
804,4/7/2020,faith_education,1739.11,Oloo,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi,credit card,true,Robinetta Leads
805,9/27/2020,other,9438.76,Meeveo,nonummy maecenas tincidunt lacus at velit vivamus vel,cash,false,Correy Savins
806,12/2/2020,retreats,1329.14,Shuffletag,,check,true,William Espina
807,10/6/2020,liturgy_music,8042.74,Meezzy,ac nibh fusce lacus purus aliquet at feugiat non pretium quis,cash,false,Reyna Maulin
808,11/12/2020,other,8515.03,Rhynyx,dui vel sem sed sagittis nam congue risus semper porta,check,false,Leesa Livingstone
809,3/12/2020,comm_life,5021.2,Janyx,morbi quis tortor id nulla ultrices aliquet maecenas leo,check,true,Amelita Pellamonuten
810,1/14/2020,automobiles,1596.44,Realbridge,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,credit card,false,Ninette Leake
811,4/27/2020,crm_expenses,3153.07,Skidoo,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum,cash,false,Jake Brierley
812,3/26/2020,building_management,5193.56,Meemm,tempus vivamus in felis eu sapien cursus vestibulum proin,check,false,Kevon Meere
813,9/8/2020,automobiles,8627.62,Youbridge,nibh fusce lacus purus aliquet at feugiat non pretium quis,check,false,Klarika Brosius
814,5/30/2020,automobiles,9785.27,Pixonyx,nisl nunc nisl duis bibendum felis sed interdum venenatis,cash,true,Selina Helliker
815,11/27/2020,office_administration,3387.24,Yoveo,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae,cash,false,Aura Basili
816,10/14/2020,automobiles,7546.82,Thoughtsphere,diam nam tristique tortor eu pede,credit card,true,Alie Dovinson
817,11/10/2020,crm_expenses,8801.05,Tagpad,,check,true,Baudoin Playhill
818,6/2/2020,office_administration,7945.1,Podcat,,check,true,Claudelle Pendrill
819,9/5/2020,liturgy_music,8155.54,Jabberstorm,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,cash,true,Ingeberg Wymer
820,7/11/2020,retreats,4165.79,Linkbridge,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,cash,false,Hendrika Meace
821,5/17/2020,outreach,1915.63,Bubbletube,feugiat non pretium quis lectus suspendisse potenti in eleifend,check,false,Mona Lukock
822,4/2/2020,office_administration,2255.98,Brainverse,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis,credit card,false,Marvin Ziems
823,8/9/2020,building_management,4827.57,Skippad,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt,check,true,Gusti Shieber
824,3/6/2020,student_leadership,636.76,Kare,donec vitae nisi nam ultrices libero non mattis pulvinar,cash,false,Rosalind McCorrie
825,3/24/2020,other,8249.65,Gigaclub,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus,credit card,true,Hobie Tattershall
826,9/21/2020,retreats,4087.56,Devbug,lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate,check,true,Eimile Teece
827,4/4/2020,automobiles,4508.57,Babblestorm,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra,credit card,false,Byron Laxon
828,8/7/2020,crm_expenses,8125.53,Eamia,justo eu massa donec dapibus duis at velit eu est congue elementum in hac,check,true,Manda Flanaghan
829,3/5/2020,automobiles,5320.9,Meetz,quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu,check,false,Arabela Condict
830,3/23/2020,comm_life,7824.49,Oyope,augue aliquam erat volutpat in congue etiam justo etiam pretium,check,true,Ethelin Bontoft
831,12/8/2020,comm_life,3453.07,Photolist,,cash,true,Audie Gossage
832,4/2/2020,outreach,1946.02,Ainyx,dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,check,false,Freddy Stoven
833,4/10/2020,automobiles,8257.19,Rhynyx,augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus,credit card,true,Andrej Houseago
834,12/1/2020,comm_life,9882.56,Rooxo,,cash,false,Aksel Bezarra
835,12/29/2020,liturgy_music,4806.26,Eare,tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras,check,true,Claus Matthessen
836,1/1/2020,automobiles,4058.06,Brainlounge,odio cras mi pede malesuada in imperdiet et commodo,cash,true,Farlay Hadeke
837,7/6/2020,social_justice,5062.83,Thoughtbridge,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo,credit card,true,Neville Cargill
838,5/17/2020,utilities,6186.85,Oyope,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse,credit card,false,Glenden Float
839,2/19/2020,student_leadership,1399.78,Innojam,eleifend quam a odio in hac habitasse,cash,true,Skipp Di Maggio
840,11/29/2020,retreats,2104.11,Fadeo,morbi quis tortor id nulla,cash,false,Oriana Laffling
841,12/8/2020,building_management,1170.25,Nlounge,,cash,true,Joseph Chrstine
842,2/28/2020,retreats,9245.14,Dabfeed,enim sit amet nunc viverra dapibus nulla suscipit,check,false,Cori Blackhurst
843,12/22/2020,office_administration,5144.79,Innotype,in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum,check,false,Kele Stiffell
844,10/31/2020,outreach,4859.43,Mybuzz,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices,check,false,Addy MacAughtrie
845,8/24/2020,other,495.17,Trilia,adipiscing elit proin interdum mauris non ligula pellentesque,cash,false,Hamel Pinshon
846,5/17/2020,student_leadership,201.57,Edgeify,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros,cash,true,Wadsworth Ellor
847,9/3/2020,office_administration,7225.48,Oyoyo,justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse,credit card,false,Marlowe Mannock
848,3/8/2020,crm_expenses,2233.1,Babblestorm,tempor turpis nec euismod scelerisque quam turpis adipiscing,check,false,Jeddy Dunkley
849,6/13/2020,automobiles,3951.45,Riffpath,ut nunc vestibulum ante ipsum primis in faucibus,credit card,false,Abbi Rishman
850,8/26/2020,liturgy_music,2775.6,Bluejam,eleifend luctus ultricies eu nibh quisque id justo sit,check,false,Hercules Horlock
851,2/10/2020,utilities,8340.16,Devpoint,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur,cash,false,Vonni Sutherland
852,11/24/2020,building_management,9714.3,Eimbee,,check,true,Marjorie Clever
853,12/22/2020,liturgy_music,285.98,Yambee,nulla tempus vivamus in felis eu,check,false,Ike Leger
854,6/30/2020,faith_education,1241.18,Latz,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien,credit card,false,Marilin Aumerle
855,12/8/2020,outreach,7771.79,Edgetag,nulla neque libero convallis eget,cash,false,Ernestine Aldous
856,1/10/2020,utilities,150.71,Edgeclub,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis,cash,true,Urbanus Seath
857,11/2/2020,student_leadership,4308.73,Twitterwire,,credit card,false,Kermit Eagger
858,5/16/2020,outreach,5486.12,Bubblemix,non sodales sed tincidunt eu,cash,true,Ernestine O'Brian
859,5/16/2020,student_leadership,6383.75,Kazio,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac,credit card,false,Josephina Bodechon
860,5/23/2020,outreach,7038.63,Rhycero,quisque porta volutpat erat quisque erat,credit card,false,Geordie Lanfere
861,5/25/2020,other,8734.72,Photobug,montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,credit card,true,Jerrie Wolffers
862,11/22/2020,social_justice,9652.16,Meemm,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales,cash,false,Marguerite Ervine
863,1/26/2020,student_leadership,3741.12,Aibox,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum,cash,false,Levy Brosoli
864,4/10/2020,faith_education,4850.22,Skajo,dui vel sem sed sagittis nam congue risus semper,cash,false,Dodi Fearenside
865,2/7/2020,other,7982.1,Gabspot,,check,true,Rock McMenamy
866,7/26/2020,comm_life,53.95,Rhynyx,turpis elementum ligula vehicula consequat morbi,credit card,true,Karil Speed
867,1/28/2020,outreach,1980.77,Thoughtbridge,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci,check,true,Gun Brownsword
868,6/19/2020,social_justice,822.68,Quire,,credit card,true,Jere Shalders
869,11/12/2020,utilities,9222.72,Talane,dictumst etiam faucibus cursus urna ut,cash,true,Fionnula Barniss
870,4/7/2020,faith_education,9432.86,Zoozzy,sem praesent id massa id nisl,cash,true,Eilis Tams
871,6/30/2020,crm_expenses,4096.21,Twinte,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices,credit card,false,Saunders Kesley
872,3/2/2020,automobiles,5715.42,Voolia,,cash,false,Ced Pagelsen
873,8/6/2020,office_administration,7509.23,Youopia,lorem integer tincidunt ante vel ipsum praesent,cash,true,Timmy Huthart
874,2/14/2020,utilities,8578.81,Babbleblab,pretium nisl ut volutpat sapien arcu,cash,true,Gabriella Bresson
875,11/13/2020,other,1439.03,Aimbu,nibh in lectus pellentesque at,cash,false,Stephana Brion
876,2/22/2020,outreach,5077.06,Zazio,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient,cash,true,Flynn Iacomini
877,12/11/2020,office_administration,6696.35,Thoughtbeat,vel accumsan tellus nisi eu orci mauris lacinia sapien,credit card,false,Jessa Dufore
878,7/11/2020,social_justice,3854.33,Devpulse,,credit card,false,Reuven Arber
879,1/10/2020,social_justice,2973.17,Quinu,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque,cash,false,Ethe Bunting
880,10/17/2020,outreach,1586.87,Skaboo,,check,false,Maye Cogar
881,7/9/2020,social_justice,4077.15,Mydo,,check,true,Domenico Minor
882,3/31/2020,other,7223.67,Youtags,,check,true,Marsha Hanfrey
883,4/10/2020,faith_education,2438.07,Pixoboo,,check,false,Halimeda Caslin
884,4/29/2020,outreach,2908.17,Skyble,,credit card,true,Wally McInnery
885,4/3/2020,other,8686.33,Reallinks,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh,check,true,Aubry Prazor
886,12/1/2020,retreats,4897.8,Jabberbean,vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci,check,false,Berton Charrisson
887,8/31/2020,social_justice,9566.05,Realbridge,nec nisi volutpat eleifend donec ut dolor morbi vel,cash,false,Care Hallford
888,10/15/2020,outreach,3467.69,Izio,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat,cash,false,Kamilah Pickup
889,1/28/2020,comm_life,3480.69,Bubblebox,molestie sed justo pellentesque viverra pede ac,check,true,Angelo Tummond
890,1/26/2020,utilities,1969.56,Edgeblab,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra,check,false,Enrico Dregan
891,3/23/2020,utilities,4441.56,Roombo,,credit card,true,Cad Meyrick
892,7/31/2020,utilities,2025.71,Thoughtstorm,cubilia curae duis faucibus accumsan odio curabitur convallis,credit card,false,Cecil Reason
893,7/12/2020,social_justice,1653.53,Livefish,nulla dapibus dolor vel est donec,credit card,false,Darill Gentery
894,1/18/2020,liturgy_music,9296.73,Fanoodle,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,cash,false,Lexis Tyrer
895,9/1/2020,faith_education,4924.7,Dabjam,rutrum nulla tellus in sagittis dui,check,false,Othello Marklin
896,9/14/2020,outreach,9889.3,Meeveo,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi,check,true,Javier Fice
897,5/8/2020,automobiles,5470.88,Quire,nisl duis bibendum felis sed interdum,credit card,true,Riane Mollene
898,9/16/2020,student_leadership,7706.47,Photobean,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent,check,false,Licha Ducrow
899,8/22/2020,automobiles,5436.45,Skivee,ac neque duis bibendum morbi non quam,check,true,Vivienne McKern
900,6/1/2020,office_administration,1013.65,Yambee,orci luctus et ultrices posuere cubilia curae,cash,false,Libbie Shillitoe
